scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
learn,17,10000017,201,5611,-116.28469000000037,57853.07960199005,43531.0,169501.0,57853.079601990234,5222222.0,69.79447150230408
dynamic_partition,18,10000018,201,3552,-136.43249999999978,67876.86567164179,52481.0,172416.0,67876.86567164167,5094023.0,3.3457043170928955
learn,18,10000018,201,5829,-137.1529799999999,68235.31343283581,45491.0,188225.0,68235.31343283577,5094513.0,73.18582797050476
dynamic_partition,19,10000019,201,3665,-134.01576,66674.50746268657,49409.0,181151.0,66674.50746268657,4613152.0,3.7492458820343018
learn,19,10000019,201,5816,-123.26047000000034,61323.616915422885,41548.0,196397.0,61323.61691542305,4607635.0,73.79867815971375
dynamic_partition,20,10000020,201,3635,-109.44931999999962,54452.39800995025,41673.0,136663.0,54452.398009950055,4935297.0,3.1629905700683594
learn,20,10000020,201,5515,-102.64653999999996,51067.930348258706,38661.0,135429.0,51067.93034825869,4937163.0,68.13378930091858
dynamic_partition,21,10000021,201,3480,-133.0264399999999,66182.30845771145,46957.0,173090.0,66182.30845771139,5377424.0,4.0622711181640625
learn,21,10000021,201,5554,-135.6575899999999,67491.3383084577,43427.0,180188.0,67491.33830845766,5363974.0,66.26119232177734
dynamic_partition,22,10000022,201,3646,-160.0846000000003,79644.07960199004,66443.0,194089.0,79644.0796019902,4648822.0,3.4305856227874756
learn,22,10000022,201,6016,-156.89414000000005,78056.78606965175,54833.0,200529.0,78056.78606965177,4650893.0,70.84417176246643
dynamic_partition,23,10000023,201,3736,-100.2281500000003,49864.751243781095,39079.0,133514.0,49864.75124378124,5547172.0,2.9545321464538574
learn,23,10000023,201,5842,-101.82879000000018,50661.08955223881,41968.0,131571.0,50661.0895522389,5547152.0,65.38046741485596
dynamic_partition,24,10000024,201,3750,-166.96776999999986,83068.54228855722,60595.0,266368.0,83068.54228855715,4581646.0,3.200746536254883
learn,24,10000024,201,6167,-153.75120000000007,76493.13432835821,48899.0,231944.0,76493.13432835824,4573104.0,71.75077247619629
dynamic_partition,25,10000025,201,3851,-93.24615999999976,46391.12437810945,40622.0,107995.0,46391.12437810933,4991025.0,2.88163423538208
learn,25,10000025,201,5785,-88.99985999999987,44278.53731343283,36710.0,102651.0,44278.53731343277,4980414.0,70.57762002944946
dynamic_partition,26,10000026,201,3585,-158.22070000000033,78716.76616915423,48636.0,221608.0,78716.76616915439,4808871.0,2.9890780448913574
learn,26,10000026,201,5813,-149.39750000000038,74327.1144278607,44398.0,246917.0,74327.11442786088,4862482.0,65.86926102638245
dynamic_partition,27,10000027,201,3624,-100.62713000000022,50063.248756218905,38746.0,134846.0,50063.248756219014,5044232.0,2.9553444385528564
learn,27,10000027,201,5619,-99.22769000000002,49367.00995024876,37590.0,116534.0,49367.009950248765,5040692.0,61.78055381774902
dynamic_partition,28,10000028,201,3756,-162.3898400000001,80790.96517412935,60191.0,198213.0,80790.96517412941,5124320.0,3.3221435546875
learn,28,10000028,201,6457,-157.0205299999999,78119.66666666667,54434.0,219421.0,78119.66666666661,5113281.0,74.83364033699036
dynamic_partition,29,10000029,201,3614,-125.52264000000007,62449.07462686567,49586.0,170261.0,62449.07462686571,5131036.0,2.9506382942199707
learn,29,10000029,201,5674,-126.02290999999985,62697.96517412936,44131.0,167818.0,62697.96517412928,5132164.0,62.731303215026855
