scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,23,10000023,201,2532,-3921.8864884447867,1951187.3076839722,1858073.2054451578,3710188.248575611,1951187.3076839736,8001253.809570088,7.02038836479187
learn,23,10000023,201,6236,-2773.762417606911,1379981.3022919958,769304.9197573224,4668719.505238303,1379981.3022919956,8362074.584265858,44.721858501434326
dynamic_partition,24,10000024,201,2607,-5262.364779183039,2618091.9299418116,2533929.707225509,5168890.939401951,2618091.9299418107,9145212.93940195,8.394197463989258
learn,24,10000024,201,6785,-3642.7320027114374,1812304.4789609131,907007.3043170562,6096373.330208723,1812304.478960914,9595714.060731534,53.448540925979614
dynamic_partition,25,10000025,201,2637,-3607.111756261365,1794582.963314112,1668124.566613278,3586770.568907437,1794582.9633141118,7695902.273221559,6.966452598571777
learn,25,10000025,201,6913,-2596.668473883571,1291874.862628642,670783.441723234,5040683.592503924,1291874.8626286422,8110247.70831404,47.4557569026947
dynamic_partition,26,10000026,201,2392,-4522.454166162637,2249977.1970958407,2167683.3266706085,4287370.904855265,2249977.1970958393,8450242.557572655,7.494690179824829
learn,26,10000026,201,6884,-3036.601443552914,1510746.9868422446,626472.2494970136,5339909.0973557215,1510746.9868422458,8947088.509208899,50.11102080345154
dynamic_partition,27,10000027,201,2536,-3640.079817070748,1810984.9836172876,1699113.210157597,3980762.6382221626,1810984.9836172876,7982418.787521622,6.602447509765625
learn,27,10000027,201,6420,-2520.8597517833764,1254159.080489241,627834.4897436015,5025989.409787509,1254159.080489242,8372567.320080911,43.824530363082886
dynamic_partition,28,10000028,201,2595,-5134.074056268275,2554265.6996359588,2496123.895914439,5390088.051881246,2554265.699635958,9527423.226077178,8.571277379989624
learn,28,10000028,201,7233,-3288.5712333987176,1636105.0912431437,814017.0420838941,6188231.117381314,1636105.0912431432,10000475.544183971,50.24839234352112
dynamic_partition,29,10000029,201,2647,-3786.0269883754486,1883595.516604698,1660858.6558439215,3560050.885514645,1883595.5166047008,8269399.239739204,6.586859226226807
learn,29,10000029,201,7170,-2494.9149018749895,1241251.1949626817,583718.3759344649,4909711.304216874,1241251.1949626813,8756472.491853476,42.51071214675903
