hpa_total_cost,hpa_sla_violation_rate,hpa_action_churn,hpa_mean_replicas,hpa_replica_std,hpa_replica_min,hpa_replica_max,config_key,config_label,target_utilization,scale_down_stabilization_seconds,cell,cell_label,seed_index,offset,rossi_total_cost,delta_hpa_minus_rossi
125.649,0.00024993751562109475,87.0,3.464383904023994,1.2134354412939765,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,0,12003,218.3743,-92.7253
106.29899999999999,0.00024993751562109475,69.0,2.9270182454386404,1.2238455304679627,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,1,28007,193.74349999999998,-87.44449999999999
114.804,0.00024993751562109475,63.0,3.1632091977005747,1.2470835153075528,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,2,36009,201.1453,-86.34129999999999
100.494,0.00024993751562109475,63.0,2.7658085478630343,1.2949793085159875,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,3,56014,199.1798,-98.6858
118.94399999999999,0.0004998750312421895,73.0,3.253186703324169,1.362045034392852,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,4,60015,216.89069999999998,-97.94669999999999
120.924,0.00024993751562109475,81.0,3.3331667083229193,1.3437896977441992,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,5,76019,207.0815,-86.1575
140.589,0.000999750062484379,57.0,3.8042989252686827,1.2159654072601864,1.0,6.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,6,84021,229.52589999999998,-88.93689999999998
121.05899999999998,0.00024993751562109475,65.0,3.3369157710572357,1.3358567501193763,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,7,96024,222.5847,-101.52570000000001
119.25900000000001,0.00024993751562109475,61.0,3.2869282679330167,1.3649856375272085,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,8,116029,200.50019999999998,-81.24119999999996
114.53399999999999,0.00024993751562109475,83.0,3.155711072231942,1.2659373409304604,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,9,120030,198.69279999999998,-84.15879999999999
112.914,0.00024993751562109475,75.0,3.110722319420145,1.264748040608351,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,10,148037,208.0651,-95.1511
121.68900000000001,0.00024993751562109475,73.0,3.354411397150712,1.3683541432848116,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,11,152038,206.97209999999998,-85.28309999999998
117.369,0.0,76.0,3.2594351412146962,1.2799480513291392,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,12,180045,209.81920000000002,-92.45020000000002
126.32399999999998,0.0007498125468632841,63.0,3.433141714571357,1.3016020168274967,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,13,184046,223.47009999999997,-97.14609999999999
124.929,0.00024993751562109475,63.0,3.4443889027743064,1.2759553742931309,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,14,192048,203.9013,-78.97229999999999
122.679,0.00024993751562109475,65.0,3.3819045238690326,1.3065931560601272,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,15,224056,214.37720000000002,-91.69820000000001
105.129,0.00024993751562109475,79.0,2.894526368407898,1.154140165658633,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,16,240060,192.58999999999997,-87.46099999999997
107.15400000000001,0.0,63.0,2.9757560609847538,1.0741850939548832,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,17,248062,182.12969999999999,-74.97569999999997
113.904,0.00024993751562109475,69.0,3.1382154461384655,1.174860264206452,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,18,256064,195.54919999999998,-81.64519999999999
100.584,0.0007498125468632841,65.0,2.718320419895026,1.0536172222361762,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,19,260065,204.02569999999997,-103.44169999999997
114.939,0.00024993751562109475,87.0,3.166958260434891,1.245082492409297,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,20,276069,209.8825,-94.9435
96.75900000000001,0.00024993751562109475,43.0,2.66208447888028,0.9677553493819966,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,21,348087,169.67329999999998,-72.91429999999997
100.08900000000001,0.00024993751562109475,59.0,2.754561359660085,1.0442567671543308,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,22,380095,188.1717,-88.08269999999997
111.159,0.00024993751562109475,67.0,3.0619845038740316,1.1616021826994374,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,23,392098,223.3544,-112.19539999999999
125.649,0.0,82.0,3.4893776555861034,1.2564055869188469,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,24,396099,235.05129999999997,-109.40229999999997
112.91399999999999,0.0,68.0,3.1357160709822542,1.2533689839435478,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,25,432108,224.47140000000002,-111.55740000000003
121.32900000000001,0.00024993751562109475,67.0,3.3444138965258685,1.143250916020885,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,26,436109,197.60339999999997,-76.27439999999996
122.094,0.00024993751562109475,91.0,3.365658585353662,1.3078924752154577,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,27,456114,186.01019999999997,-63.916199999999975
110.214,0.00024993751562109475,73.0,3.0357410647338163,1.2895954764237363,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,28,492123,193.3589,-83.1449
86.40900000000002,0.00024993751562109475,59.0,2.374656335916021,0.953740076269316,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,clean,Clean,29,512128,166.4776,-80.06859999999998
132.354,0.0024993751562109472,77.0,3.4256435891027244,1.2116786705390812,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,0,12003,150.3218,-17.967799999999983
106.299,0.00024993751562109475,77.0,2.9270182454386404,1.2115301814531398,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,1,28007,147.01839999999999,-40.71939999999998
130.734,0.004498875281179705,55.0,3.1807048237940516,1.2803037954513232,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,2,36009,139.5478,-8.813799999999986
105.84899999999999,0.0012496875781054736,55.0,2.8145463634091477,1.2898381409327861,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,3,56014,140.99259999999998,-35.14359999999999
121.28399999999999,0.000999750062484379,69.0,3.2681829542614347,1.3480933141379585,1.0,6.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,4,60015,154.8906,-33.606600000000014
122.994,0.0007498125468632841,67.0,3.340664833791552,1.3558056297490115,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,5,76019,150.1882,-27.194199999999995
141.399,0.000999750062484379,61.0,3.826793301674581,1.1850699733790702,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,6,84021,165.3539,-23.95490000000001
124.074,0.0007498125468632841,61.0,3.3706573356660834,1.3339355107407163,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,7,96024,158.91369999999998,-34.83969999999998
118.85400000000001,0.00024993751562109475,61.0,3.2756810797300675,1.3576708455046276,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,8,116029,159.9548,-41.10079999999999
121.32900000000001,0.0022494376405898524,75.0,3.1444638840289927,1.2538867216699106,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,9,120030,150.09120000000001,-28.762200000000007
113.04899999999999,0.00024993751562109475,75.0,3.1144713821544614,1.2658958897328025,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,10,148037,144.62689999999998,-31.577899999999985
122.63400000000001,0.00024993751562109475,65.0,3.3806548362909274,1.334867110813412,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,11,152038,168.8005,-46.166499999999985
132.80399999999997,0.00424893776555861,60.0,3.2631842039490127,1.3067286915584606,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,12,180045,172.0389,-39.23490000000004
127.13400000000001,0.0007498125468632841,57.0,3.4556360909772557,1.2996813296525629,1.0,6.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,13,184046,160.5702,-33.436199999999985
129.60899999999998,0.0012496875781054736,67.0,3.4743814046488377,1.3088077700905372,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,14,192048,172.60879999999997,-42.99979999999999
122.81400000000001,0.00024993751562109475,61.0,3.385653586603349,1.3011767227213296,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,15,224056,162.52759999999998,-39.71359999999997
110.394,0.0017495626093476631,83.0,2.8907773056735815,1.1651086005742364,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,16,240060,147.40159999999997,-37.00759999999997
106.614,0.0,79.0,2.960759810047488,1.0382390560270784,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,17,248062,141.0806,-34.4666
111.60900000000001,0.00024993751562109475,57.0,3.074481379655086,1.1068626161375879,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,18,256064,140.1241,-28.51509999999999
111.789,0.003749062734316421,73.0,2.7295676080979754,1.0758989954119393,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,19,260065,151.7956,-40.006600000000006
115.794,0.00024993751562109475,73.0,3.1907023244188952,1.2571707966756516,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,20,276069,142.89600000000002,-27.102000000000018
95.814,0.00024993751562109475,39.0,2.635841039740065,0.9832921147246116,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,21,348087,113.0954,-17.281400000000005
102.114,0.00024993751562109475,59.0,2.8107973006748312,1.0682500173778633,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,22,380095,131.6652,-29.551199999999994
115.974,0.0012496875781054736,79.0,3.0957260684828793,1.1959208469939369,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,23,392098,162.4286,-46.454599999999985
126.909,0.0004998750312421895,78.0,3.4743814046488377,1.2680709847987628,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,24,396099,177.0731,-50.164100000000005
111.564,0.0,76.0,3.09822544363909,1.2478822250719606,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,25,432108,160.6234,-49.05940000000001
128.169,0.001999500124968758,71.0,3.359410147463134,1.1614451400232737,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,26,436109,137.53480000000002,-9.365800000000007
121.959,0.00024993751562109475,75.0,3.361909522619345,1.3017546280055674,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,27,456114,144.30899999999997,-22.349999999999966
109.899,0.0007498125468632841,71.0,2.9770057485628594,1.2430144250979935,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,28,492123,144.2144,-34.31540000000001
87.35400000000001,0.00024993751562109475,51.0,2.400899775056236,0.9762176703827162,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p1,P1 lag k=10,29,512128,125.5334,-38.17939999999999
131.04899999999998,0.0017495626093476631,87.0,3.464383904023994,1.2134354412939765,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,0,12003,242.7613,-111.71230000000003
106.29899999999999,0.00024993751562109475,69.0,2.9270182454386404,1.2238455304679627,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,1,28007,209.0171,-102.7181
122.004,0.0022494376405898524,63.0,3.1632091977005747,1.2470835153075528,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,2,36009,260.9325,-138.92849999999999
113.09400000000001,0.003749062734316421,63.0,2.7658085478630343,1.2949793085159875,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,3,56014,233.107,-120.01299999999999
127.94399999999999,0.0029992501874531365,73.0,3.253186703324169,1.362045034392852,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,4,60015,222.0885,-94.14450000000002
129.024,0.0024993751562109472,81.0,3.3331667083229193,1.3437896977441992,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,5,76019,236.48680000000002,-107.46280000000002
153.189,0.004498875281179705,57.0,3.8042989252686827,1.2159654072601864,1.0,6.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,6,84021,241.2127,-88.02370000000002
131.859,0.0032491877030742314,65.0,3.3369157710572357,1.3358567501193763,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,7,96024,236.279,-104.41999999999999
126.459,0.0022494376405898524,61.0,3.2869282679330167,1.3649856375272085,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,8,116029,233.46280000000002,-107.00380000000001
119.934,0.0017495626093476631,83.0,3.155711072231942,1.2659373409304604,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,9,120030,227.5058,-107.5718
121.014,0.0024993751562109472,75.0,3.110722319420145,1.264748040608351,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,10,148037,202.27280000000002,-81.25880000000002
141.489,0.005748562859285179,73.0,3.354411397150712,1.3683541432848116,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,11,152038,228.8056,-87.3166
125.469,0.0022494376405898524,76.0,3.2594351412146962,1.2799480513291392,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,12,180045,250.4106,-124.9416
141.624,0.0049987503124218945,63.0,3.433141714571357,1.3016020168274967,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,13,184046,209.8829,-68.25890000000001
124.929,0.00024993751562109475,63.0,3.4443889027743064,1.2759553742931309,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,14,192048,210.01300000000003,-85.08400000000003
130.779,0.0024993751562109472,65.0,3.3819045238690326,1.3065931560601272,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,15,224056,259.8589,-129.0799
111.429,0.001999500124968758,79.0,2.894526368407898,1.154140165658633,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,16,240060,221.0752,-109.6462
113.45400000000001,0.0017495626093476631,63.0,2.9757560609847538,1.0741850939548832,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,17,248062,245.59840000000003,-132.14440000000002
122.904,0.002749312671832042,69.0,3.1382154461384655,1.174860264206452,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,18,256064,215.09799999999998,-92.19399999999999
104.184,0.0017495626093476631,65.0,2.718320419895026,1.0536172222361762,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,19,260065,210.40509999999998,-106.22109999999998
120.339,0.0017495626093476631,87.0,3.166958260434891,1.245082492409297,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,20,276069,235.3126,-114.9736
96.75900000000001,0.00024993751562109475,43.0,2.66208447888028,0.9677553493819966,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,21,348087,196.62009999999998,-99.86109999999996
105.48900000000002,0.0017495626093476631,59.0,2.754561359660085,1.0442567671543308,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,22,380095,173.05129999999997,-67.56229999999995
111.159,0.00024993751562109475,67.0,3.0619845038740316,1.1616021826994374,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,23,392098,225.1208,-113.9618
127.44900000000001,0.0004998750312421895,82.0,3.4893776555861034,1.2564055869188469,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,24,396099,275.64919999999995,-148.20019999999994
116.51400000000001,0.000999750062484379,68.0,3.1357160709822542,1.2533689839435478,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,25,432108,245.8986,-129.38459999999998
122.22900000000001,0.0004998750312421895,67.0,3.3444138965258685,1.143250916020885,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,26,436109,222.99669999999998,-100.76769999999996
128.394,0.001999500124968758,91.0,3.365658585353662,1.3078924752154577,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,27,456114,210.7807,-82.38669999999999
119.214,0.002749312671832042,73.0,3.0357410647338163,1.2895954764237363,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,28,492123,214.9373,-95.7233
90.00900000000001,0.0012496875781054736,59.0,2.374656335916021,0.953740076269316,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p2,P2 tail alpha=1.5,29,512128,152.7912,-62.78219999999999
125.649,0.00024993751562109475,87.0,3.464383904023994,1.2134354412939765,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,0,12003,200.841,-75.19200000000001
106.29899999999999,0.00024993751562109475,69.0,2.9270182454386404,1.2238455304679627,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,1,28007,198.86919999999998,-92.57019999999999
114.804,0.00024993751562109475,63.0,3.1632091977005747,1.2470835153075528,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,2,36009,214.29749999999996,-99.49349999999995
100.494,0.00024993751562109475,63.0,2.7658085478630343,1.2949793085159875,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,3,56014,190.3555,-89.8615
118.94399999999999,0.0004998750312421895,73.0,3.253186703324169,1.362045034392852,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,4,60015,202.20189999999997,-83.25789999999998
120.924,0.00024993751562109475,81.0,3.3331667083229193,1.3437896977441992,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,5,76019,214.41939999999997,-93.49539999999996
140.589,0.000999750062484379,57.0,3.8042989252686827,1.2159654072601864,1.0,6.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,6,84021,237.90949999999998,-97.32049999999998
121.05899999999998,0.00024993751562109475,65.0,3.3369157710572357,1.3358567501193763,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,7,96024,220.6605,-99.60150000000003
119.25900000000001,0.00024993751562109475,61.0,3.2869282679330167,1.3649856375272085,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,8,116029,217.18059999999997,-97.92159999999996
114.53399999999999,0.00024993751562109475,83.0,3.155711072231942,1.2659373409304604,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,9,120030,222.3455,-107.8115
112.914,0.00024993751562109475,75.0,3.110722319420145,1.264748040608351,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,10,148037,209.62449999999998,-96.71049999999998
121.68900000000001,0.00024993751562109475,73.0,3.354411397150712,1.3683541432848116,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,11,152038,233.73909999999995,-112.05009999999994
117.369,0.0,76.0,3.2594351412146962,1.2799480513291392,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,12,180045,220.19819999999999,-102.82919999999999
126.32399999999998,0.0007498125468632841,63.0,3.433141714571357,1.3016020168274967,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,13,184046,210.76399999999995,-84.43999999999997
124.929,0.00024993751562109475,63.0,3.4443889027743064,1.2759553742931309,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,14,192048,225.31569999999996,-100.38669999999996
122.679,0.00024993751562109475,65.0,3.3819045238690326,1.3065931560601272,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,15,224056,224.80619999999996,-102.12719999999996
105.129,0.00024993751562109475,79.0,2.894526368407898,1.154140165658633,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,16,240060,194.10769999999997,-88.97869999999996
107.15400000000001,0.0,63.0,2.9757560609847538,1.0741850939548832,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,17,248062,185.038,-77.884
113.904,0.00024993751562109475,69.0,3.1382154461384655,1.174860264206452,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,18,256064,220.04359999999997,-106.13959999999997
100.584,0.0007498125468632841,65.0,2.718320419895026,1.0536172222361762,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,19,260065,187.67849999999999,-87.09449999999998
114.939,0.00024993751562109475,87.0,3.166958260434891,1.245082492409297,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,20,276069,212.84449999999998,-97.90549999999999
96.75900000000001,0.00024993751562109475,43.0,2.66208447888028,0.9677553493819966,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,21,348087,177.72899999999998,-80.96999999999997
100.08900000000001,0.00024993751562109475,59.0,2.754561359660085,1.0442567671543308,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,22,380095,187.8707,-87.78169999999999
111.159,0.00024993751562109475,67.0,3.0619845038740316,1.1616021826994374,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,23,392098,210.4859,-99.32689999999998
125.649,0.0,82.0,3.4893776555861034,1.2564055869188469,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,24,396099,237.5504,-111.9014
112.91399999999999,0.0,68.0,3.1357160709822542,1.2533689839435478,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,25,432108,243.09390000000002,-130.17990000000003
121.32900000000001,0.00024993751562109475,67.0,3.3444138965258685,1.143250916020885,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,26,436109,202.13129999999998,-80.80229999999997
122.094,0.00024993751562109475,91.0,3.365658585353662,1.3078924752154577,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,27,456114,214.68049999999997,-92.58649999999997
110.214,0.00024993751562109475,73.0,3.0357410647338163,1.2895954764237363,1.0,5.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,28,492123,203.618,-93.404
86.40900000000002,0.00024993751562109475,59.0,2.374656335916021,0.953740076269316,1.0,4.0,target_60_down_0,"target=60%, down=0s",0.6,0,p3,P3 bucket-flip epsilon=0.05,29,512128,158.1235,-71.71449999999999
156.87900000000002,0.00024993751562109475,31.0,4.331667083229193,0.7497192310507736,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,0,12003,218.3743,-61.495299999999986
136.314,0.00024993751562109475,29.0,3.7605598600349914,0.8006209078077313,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,1,28007,193.74349999999998,-57.42949999999999
145.85399999999998,0.00024993751562109475,35.0,4.025493626593351,0.7922707802731027,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,2,36009,201.1453,-55.29130000000001
127.629,0.00024993751562109475,31.0,3.5193701574606346,1.0551819042167345,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,3,56014,199.1798,-71.5508
152.964,0.00024993751562109475,39.0,4.222944263934017,0.8373220121940472,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,4,60015,216.89069999999998,-63.92669999999998
158.004,0.00024993751562109475,27.0,4.362909272681829,0.7256943405783933,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,5,76019,207.0815,-49.077500000000015
167.00400000000002,0.00024993751562109475,27.0,4.6128467883029245,0.8307541036161897,1.0,6.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,6,84021,229.52589999999998,-62.52189999999996
150.849,0.00024993751562109475,27.0,4.1642089477630595,0.7969441011481475,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,7,96024,222.5847,-71.73570000000001
149.364,0.00024993751562109475,29.0,4.122969257685579,0.8385696044809184,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,8,116029,200.50019999999998,-51.136199999999974
151.749,0.00024993751562109475,31.0,4.189202699325168,0.7786474274012996,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,9,120030,198.69279999999998,-46.94379999999998
146.529,0.00024993751562109475,31.0,4.0442389402649335,0.7890733601518628,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,10,148037,208.0651,-61.536100000000005
157.41899999999998,0.00024993751562109475,33.0,4.3466633341664584,0.7578923991277499,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,11,152038,206.97209999999998,-49.5531
142.47899999999998,0.0,32.0,3.9567608097975504,1.011248856098984,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,12,180045,209.81920000000002,-67.34020000000004
156.654,0.00024993751562109475,27.0,4.325418645338665,0.6909825372074051,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,13,184046,223.47009999999997,-66.81609999999998
157.059,0.00024993751562109475,29.0,4.336665833541614,0.6991105718389239,1.0,5.0,target_60_down_300,"target=60%, down=300s",0.6,300,clean,Clean,14,192048,203.9013,-46.842299999999994
