scheme,exp,seed,num_jobs,decision_steps,total_reward,mean_jct,median_jct,p95_jct,reward_implied_mean_jct,makespan,elapsed_seconds
dynamic_partition,9,10000009,201,2866,-2018.3466406222126,1004152.5575234886,956630.399392006,2035387.1779517727,1004152.5575234889,6123094.760872123,15.865878820419312
learn,9,10000009,201,7755,-1276.8407448109951,635244.1516472612,279653.5318215062,2876262.5796135343,635244.1516472612,6611196.5252789175,58.92115902900696
dynamic_partition,10,10000010,201,2787,-2109.0537352319275,1049280.4652895164,944369.6133660586,2264409.9534101523,1049280.4652895161,6230732.491618122,17.08337688446045
learn,10,10000010,201,7560,-1374.489334230703,683825.5394182601,262058.01535614533,3270528.6566620125,683825.5394182602,6744351.604101986,62.44766449928284
dynamic_partition,11,10000011,201,3103,-920.3841107846099,457902.54267890996,403478.7967043088,1022791.0570389195,457902.5426789104,5638418.0766878,10.507038593292236
learn,11,10000011,201,7425,-811.3080968613199,403635.8690852338,234857.79558355315,1726691.9566934733,403635.8690852338,6064569.316535909,44.570826053619385
dynamic_partition,12,10000012,201,3084,-1143.091391734035,568702.184942306,455183.3826848455,1432751.1221061042,568702.1849423059,5832302.265753615,11.426587104797363
learn,12,10000012,201,7812,-940.0369874752254,467680.0932712565,242697.52690366853,2023816.831278381,467680.09327125637,6322506.804928777,48.98785138130188
dynamic_partition,13,10000013,201,3044,-1586.7092337287233,789407.5789695156,735210.2674947577,1726582.710334056,789407.578969514,5988548.6021277765,12.188319444656372
learn,13,10000013,201,7376,-1171.35021847449,582761.302723626,223133.063952473,2776996.78096621,582761.3027236268,6436128.04912524,46.27156734466553
dynamic_partition,14,10000014,201,3317,-658.2551831133216,327490.1408523998,247578.69466177328,798783.7734129927,327490.14085239876,5329299.083862255,9.128347873687744
learn,14,10000014,201,7692,-665.7696779774535,331228.69551117066,227321.40191705106,1013129.870513449,331228.6955111709,5586033.3581202105,38.27946996688843
dynamic_partition,15,10000015,201,3251,-1008.1613530986929,501572.81248691195,404692.26349752326,1268066.565386586,501572.8124869119,6169495.149875246,9.044889450073242
learn,15,10000015,201,7830,-859.0046065035706,427365.47587242315,230947.56799568678,1978078.9559487645,427365.47587242315,6616363.077795851,48.02469229698181
dynamic_partition,16,10000016,201,3330,-709.47594562501,352973.10727612465,296961.37563406327,895349.2162118666,352973.10727612436,5478205.425552869,8.89610242843628
learn,16,10000016,201,7890,-731.5744109320783,363967.36862292484,230807.2632157514,1085069.034469983,363967.36862292455,5846380.897187971,45.66049838066101
dynamic_partition,17,10000017,201,3200,-932.3353170668358,463848.4164511624,384895.10861999635,975750.8148385929,463848.41645116213,6045139.154569576,8.531831502914429
learn,17,10000017,201,7657,-839.7440765116443,417783.1226426093,245146.27376822755,1502337.3746147435,417783.1226426091,6436915.444959223,46.92047047615051
dynamic_partition,18,10000018,201,3005,-1480.3601055333165,736497.5649419496,678891.1331363367,1476162.96837061,736497.5649419485,6017505.568431776,9.00340461730957
learn,18,10000018,201,7995,-1139.1892053923862,566760.7987026798,245561.3598642815,2549643.1943319254,566760.7987026797,6542050.643747151,56.08502006530762
dynamic_partition,19,10000019,201,2993,-1495.6184490255837,744088.7806097426,690353.3778537787,1550476.567236253,744088.7806097431,5608092.240184781,8.729604959487915
learn,19,10000019,201,7745,-1183.1384555022737,588626.0972648131,255267.85081152804,2672272.7196570346,588626.0972648128,6138543.719657035,51.960946559906006
dynamic_partition,20,10000020,201,3291,-730.4921330375308,363428.92190921976,312659.3736093687,759151.7136665569,363428.9219092193,5333369.124135704,9.114983558654785
learn,20,10000020,201,7580,-727.4696214421112,361925.1847970705,237406.91381740803,1290064.7449987167,361925.1847970703,5725629.90633004,47.41337466239929
dynamic_partition,21,10000021,201,3197,-816.924321818493,406430.01085497194,337928.0583583247,960486.0951291872,406430.01085497165,5972104.745852973,9.452372074127197
learn,21,10000021,201,7768,-803.0689728821425,399536.80242892646,244208.8715868909,1366002.575855555,399536.80242892663,6378569.558093153,41.52167820930481
dynamic_partition,22,10000022,201,3025,-1800.1733090948123,895608.611489957,797630.9053073903,1852157.7258739374,895608.6114899564,6175790.087633037,9.900845527648926
learn,22,10000022,201,8057,-1293.1858511993273,643376.0453728004,269484.6101104063,2640865.559906087,643376.0453727996,6751217.839103306,62.159032583236694
dynamic_partition,23,10000023,201,3368,-683.3239243686381,339962.15142718266,271767.2427240808,759769.0360347698,339962.1514271831,5567461.562061308,8.192508935928345
learn,23,10000023,201,7993,-725.1752933001055,360783.7280100032,228321.58385442477,1087353.5471443676,360783.72801000276,5807083.526487897,46.8517279624939
dynamic_partition,24,10000024,201,3079,-1726.7907541130342,859099.8776681748,705408.3933040877,2018325.235622678,859099.8776681761,6146453.525823604,9.925271987915039
learn,24,10000024,201,8147,-1314.7976160829228,654128.1672054346,298193.59105718974,2896795.818858837,654128.1672054343,6672521.22220864,63.300713777542114
dynamic_partition,25,10000025,201,3615,-493.3407718919036,245443.17009547443,219085.96665866766,578303.1751625291,245443.17009547443,5349201.811909523,9.602120399475098
learn,25,10000025,201,8186,-618.1267792081804,307525.76080008957,224169.3293376147,837329.2953088074,307525.7608000898,5537772.979613545,44.02989220619202
dynamic_partition,26,10000026,201,3014,-1257.9981293312883,625869.7160852195,568437.4179332373,1313019.389312977,625869.7160852181,5694666.917467328,9.549597024917603
learn,26,10000026,201,7878,-1103.8074292845306,549157.925017178,257031.095142561,2194897.025214664,549157.9250171793,6227423.385596285,55.37015128135681
dynamic_partition,27,10000027,201,3195,-928.2421617479622,461812.02077013056,433998.05621803924,1081767.5986978393,461812.02077013045,5547119.289027369,8.619361639022827
learn,27,10000027,201,7164,-811.4430245990388,403702.9973129541,232211.3021040766,1545380.4182924451,403702.9973129546,5933796.244185158,47.90902519226074
dynamic_partition,28,10000028,201,3189,-1797.0626761429767,894061.0329069513,743204.0620723534,2111511.048153096,894061.0329069535,6548845.3458863,10.166516304016113
learn,28,10000028,201,8410,-1215.9871252449936,604968.71902736,249872.12034707586,3346308.4214637643,604968.7190273601,7161185.909766296,66.33508038520813
dynamic_partition,29,10000029,201,3302,-776.6807568091157,386408.3367209531,328294.5357538889,854271.76403894,386408.3367209531,5662537.390291061,7.962354898452759
learn,29,10000029,201,8100,-759.4164130254304,377819.11095792486,216548.16105154343,1566363.0890891505,377819.1109579256,6102288.558392881,46.746978998184204
