key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SourceTetris:5,4,43.03435356310356,86.63757284382285,43.603219280719294
deeprm:p1_lag:SourceTetris:5,5,54.46444114219114,115.46592898767899,61.00148784548785
deeprm:p1_lag:SourceTetris:5,6,33.79184357309357,71.17835897435899,37.38651540126541
deeprm:p1_lag:SourceTetris:5,7,62.98076165501165,90.74655494505494,27.76579329004329
deeprm:p1_lag:SourceTetris:5,8,34.87056110556111,90.54965118215118,55.67909007659007
deeprm:p1_lag:SourceTetris:5,9,58.3887504995005,98.06081093906094,39.67206043956044
deeprm:p1_lag:SourceTetris:5,10,37.96813444888445,84.06973351648352,46.101599067599075
deeprm:p1_lag:SourceTetris:5,11,24.99782675657676,67.64993872793872,42.65211197136196
deeprm:p1_lag:SourceTetris:5,12,54.646695887445894,93.59390584415586,38.94720995670996
deeprm:p1_lag:SourceTetris:5,13,61.1990646020646,107.47333175158175,46.27426714951715
deeprm:p1_lag:SourceTetris:5,14,45.427130785880784,94.31074958374957,48.883618797868785
deeprm:p1_lag:SourceTetris:5,15,48.52196203796204,98.9402206959707,50.418258658008654
deeprm:p1_lag:SourceTetris:5,16,52.53251473526473,96.85649383949385,44.32397910422912
deeprm:p1_lag:SourceTetris:5,17,30.954206293706292,78.12551989676989,47.171313603063595
deeprm:p1_lag:SourceTetris:5,18,72.80690675990675,115.93565068265069,43.128743922743936
deeprm:p1_lag:SourceTetris:5,19,51.52913428238428,95.33012620712621,43.800991924741936
deeprm:p1_lag:SourceTetris:5,20,60.312773226773224,107.061982017982,46.74920879120878
deeprm:p1_lag:SourceTetris:5,21,38.91041774891775,86.72715259740261,47.816734848484856
deeprm:p1_lag:SourceTetris:5,22,72.97781476856476,112.06378696303695,39.08597219447219
deeprm:p1_lag:SourceTetris:5,23,56.60137645687646,87.63790984015985,31.03653338328339
deeprm:p1_lag:SourceTetris:5,24,56.83410214785214,94.20913911088911,37.37503696303697
deeprm:p1_lag:SourceTetris:5,25,38.472775557775556,86.73975224775224,48.26697668997668
deeprm:p1_lag:SourceTetris:5,26,25.09535905760906,79.50272735597736,54.4073682983683
deeprm:p1_lag:SourceTetris:5,27,54.39500849150849,107.64024000999001,53.24523151848152
deeprm:p1_lag:SourceTetris:5,28,59.8437166999667,106.62994846819848,46.78623176823178
deeprm:p1_lag:SourceTetris:5,29,56.259017815517815,92.7975054945055,36.538487678987686
deeprm:p1_lag:SJF:5,0,58.36409690309691,163.5500278887779,105.18593098568098
deeprm:p1_lag:SJF:5,1,57.25655253080253,166.36781651681653,109.111263986014
deeprm:p1_lag:SJF:5,2,56.31570013320013,176.11461463536463,119.79891450216451
deeprm:p1_lag:SJF:5,3,55.26764127539128,167.4022888777889,112.13464760239762
deeprm:p1_lag:SJF:5,4,43.03435356310356,170.8773578921079,127.84300432900434
deeprm:p1_lag:SJF:5,5,54.46444114219114,171.28133358308358,116.81689244089245
deeprm:p1_lag:SJF:5,6,33.79184357309357,149.23712187812188,115.44527830502831
deeprm:p1_lag:SJF:5,7,62.98076165501165,173.54745204795202,110.56669039294037
deeprm:p1_lag:SJF:5,8,34.87056110556111,143.1561177988678,108.28555669330669
deeprm:p1_lag:SJF:5,9,58.3887504995005,168.87298418248417,110.48423368298367
deeprm:p1_lag:SJF:5,10,37.96813444888445,170.53970071595072,132.57156626706626
deeprm:p1_lag:SJF:5,11,24.99782675657676,139.27416292041292,114.27633616383616
deeprm:p1_lag:SJF:5,12,54.646695887445894,149.3133548118548,94.66665892440889
deeprm:p1_lag:SJF:5,13,61.1990646020646,201.72934324009321,140.53027863802862
deeprm:p1_lag:SJF:5,14,45.427130785880784,168.8296446053946,123.40251381951381
deeprm:p1_lag:SJF:5,15,48.52196203796204,170.4499135864136,121.92795154845156
